id,title,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,year_norm,rating_norm,duration_norm
579,Movie_579,0.28,0.03,0.07,0.02,0.11,0.24,0.25,0.52,0.26,0.74
580,Movie_580,0.13,0.01,0.17,0.05,0.35,0.11,0.17,0.08,0.14,0.26
581,Movie_581,0.15,0.02,0.03,0.02,0.22,0.29,0.27,0.01,0.44,0.11
582,Movie_582,0.09,0.16,0.03,0.02,0.22,0.06,0.42,0.59,0.04,0.97
583,Movie_583,0.11,0.05,0.25,0.06,0.47,0.03,0.04,0.28,0.3,0.64
584,Movie_584,0.08,0.15,0.34,0.1,0.29,0.02,0.02,0.03,0.18,0.22
585,Movie_585,0.38,0.1,0.06,0.13,0.17,0.0,0.15,0.85,0.54,0.76
586,Movie_586,0.26,0.03,0.03,0.22,0.08,0.17,0.21,0.99,0.37,0.5
587,Movie_587,0.05,0.19,0.02,0.23,0.01,0.11,0.39,0.19,0.6,0.49
588,Movie_588,0.0,0.26,0.1,0.06,0.3,0.09,0.18,0.85,0.13,0.36
589,Movie_589,0.23,0.22,0.06,0.39,0.02,0.02,0.05,0.31,0.16,0.2
590,Movie_590,0.44,0.08,0.2,0.09,0.02,0.17,0.01,0.25,0.74,0.43
591,Movie_591,0.11,0.35,0.03,0.01,0.09,0.2,0.21,0.15,0.23,0.68
592,Movie_592,0.22,0.07,0.02,0.16,0.11,0.26,0.16,0.57,0.31,0.64
593,Movie_593,0.24,0.12,0.18,0.06,0.2,0.18,0.02,0.87,0.92,0.49
594,Movie_594,0.13,0.02,0.06,0.06,0.36,0.13,0.23,0.03,0.32,0.44
595,Movie_595,0.39,0.12,0.21,0.04,0.0,0.23,0.02,0.25,0.3,0.41
596,Movie_596,0.25,0.01,0.33,0.21,0.08,0.06,0.05,0.72,0.28,0.94
597,Movie_597,0.03,0.18,0.13,0.16,0.34,0.02,0.14,0.59,0.53,0.79
598,Movie_598,0.2,0.03,0.03,0.08,0.26,0.08,0.32,0.93,0.61,0.37
599,Movie_599,0.02,0.27,0.02,0.35,0.03,0.3,0.0,0.75,0.52,0.76
600,Movie_600,0.28,0.25,0.0,0.11,0.16,0.08,0.13,0.01,0.64,0.67
601,Movie_601,0.24,0.01,0.35,0.16,0.04,0.01,0.19,0.21,0.43,0.84
602,Movie_602,0.21,0.23,0.07,0.36,0.0,0.1,0.03,0.64,0.16,0.52
603,Movie_603,0.01,0.04,0.25,0.17,0.15,0.22,0.16,0.41,0.01,0.93
604,Movie_604,0.04,0.07,0.09,0.34,0.11,0.09,0.27,0.75,0.27,0.66
605,Movie_605,0.15,0.17,0.12,0.08,0.27,0.03,0.18,0.09,0.21,0.58
606,Movie_606,0.25,0.26,0.06,0.02,0.25,0.1,0.06,0.99,0.99,0.88
607,Movie_607,0.6,0.16,0.04,0.06,0.01,0.03,0.11,0.61,0.19,0.6
608,Movie_608,0.05,0.17,0.06,0.04,0.6,0.07,0.01,0.31,0.89,0.24
609,Movie_609,0.1,0.24,0.07,0.05,0.02,0.4,0.13,0.07,0.17,0.22
610,Movie_610,0.07,0.31,0.08,0.12,0.24,0.18,0.01,0.68,0.28,0.84
611,Movie_611,0.11,0.2,0.11,0.19,0.05,0.11,0.23,0.69,0.83,0.52
612,Movie_612,0.04,0.03,0.31,0.19,0.18,0.09,0.17,0.09,0.98,0.86
613,Movie_613,0.02,0.09,0.11,0.43,0.11,0.19,0.05,0.16,0.24,0.97
614,Movie_614,0.21,0.04,0.05,0.26,0.01,0.01,0.44,0.23,0.42,0.81
615,Movie_615,0.18,0.14,0.03,0.02,0.3,0.31,0.02,0.99,0.14,0.62
616,Movie_616,0.07,0.15,0.04,0.02,0.31,0.03,0.38,0.17,0.12,0.86
617,Movie_617,0.15,0.0,0.04,0.25,0.34,0.02,0.19,0.35,0.42,0.87
618,Movie_618,0.07,0.08,0.03,0.01,0.06,0.36,0.38,0.31,0.64,0.26
619,Movie_619,0.03,0.03,0.23,0.04,0.38,0.04,0.26,0.35,0.79,0.79
620,Movie_620,0.0,0.08,0.17,0.35,0.32,0.07,0.02,0.28,0.01,0.33
621,Movie_621,0.04,0.02,0.01,0.27,0.03,0.09,0.55,0.6,0.89,0.1
622,Movie_622,0.03,0.08,0.11,0.29,0.0,0.14,0.36,0.76,0.55,0.76
623,Movie_623,0.07,0.11,0.15,0.46,0.05,0.02,0.15,0.12,0.61,0.72
624,Movie_624,0.0,0.44,0.03,0.0,0.17,0.01,0.35,0.81,0.24,0.42
625,Movie_625,0.23,0.27,0.06,0.15,0.07,0.21,0.0,0.4,0.02,0.6
626,Movie_626,0.26,0.1,0.17,0.05,0.17,0.07,0.19,0.77,0.11,0.69
627,Movie_627,0.21,0.16,0.24,0.02,0.03,0.3,0.03,0.65,0.43,0.04
628,Movie_628,0.02,0.11,0.03,0.21,0.18,0.0,0.46,0.81,0.02,0.84
629,Movie_629,0.03,0.52,0.09,0.0,0.04,0.08,0.24,0.81,0.95,0.03
630,Movie_630,0.18,0.12,0.14,0.06,0.47,0.01,0.02,0.01,0.65,0.0
631,Movie_631,0.03,0.4,0.08,0.02,0.03,0.0,0.43,0.85,0.52,0.59
632,Movie_632,0.02,0.01,0.19,0.13,0.06,0.2,0.4,0.75,0.37,0.26
633,Movie_633,0.04,0.11,0.04,0.44,0.07,0.1,0.2,0.76,0.18,0.37
634,Movie_634,0.17,0.23,0.11,0.11,0.2,0.13,0.04,0.99,0.33,0.46
635,Movie_635,0.07,0.19,0.06,0.0,0.26,0.16,0.26,0.81,0.12,0.11
636,Movie_636,0.06,0.1,0.19,0.0,0.34,0.24,0.07,0.36,0.78,0.3
637,Movie_637,0.03,0.25,0.06,0.17,0.26,0.07,0.16,0.77,0.0,0.34
638,Movie_638,0.32,0.34,0.13,0.05,0.04,0.09,0.04,0.13,0.9,0.65
639,Movie_639,0.2,0.02,0.28,0.13,0.16,0.13,0.09,0.95,0.23,0.24
640,Movie_640,0.03,0.39,0.14,0.11,0.02,0.12,0.2,0.6,0.59,1.0
641,Movie_641,0.16,0.14,0.05,0.12,0.08,0.07,0.37,0.91,0.41,0.92
642,Movie_642,0.09,0.28,0.3,0.14,0.07,0.05,0.08,0.71,0.93,0.0
643,Movie_643,0.03,0.03,0.15,0.4,0.14,0.2,0.05,0.79,0.33,0.77
644,Movie_644,0.07,0.02,0.18,0.43,0.12,0.11,0.06,0.31,0.99,0.32
645,Movie_645,0.04,0.25,0.05,0.49,0.05,0.0,0.12,0.19,0.48,0.11
646,Movie_646,0.15,0.11,0.1,0.17,0.07,0.35,0.06,0.48,0.27,0.25
647,Movie_647,0.12,0.09,0.01,0.33,0.05,0.18,0.21,0.59,0.76,0.87
648,Movie_648,0.14,0.14,0.05,0.2,0.01,0.31,0.15,0.72,0.17,0.81
649,Movie_649,0.09,0.1,0.04,0.2,0.28,0.11,0.18,0.71,0.43,0.99
650,Movie_650,0.13,0.23,0.13,0.39,0.01,0.03,0.09,0.11,0.04,0.28
651,Movie_651,0.06,0.26,0.03,0.01,0.03,0.43,0.18,0.47,0.27,0.8
652,Movie_652,0.06,0.61,0.06,0.01,0.03,0.22,0.0,0.11,0.33,0.86
653,Movie_653,0.02,0.22,0.11,0.14,0.21,0.28,0.02,0.07,0.17,0.55
654,Movie_654,0.11,0.07,0.05,0.17,0.42,0.15,0.03,0.55,0.12,0.63
655,Movie_655,0.31,0.11,0.09,0.09,0.19,0.04,0.17,0.0,0.84,0.7
656,Movie_656,0.05,0.2,0.12,0.39,0.11,0.02,0.12,0.09,0.81,0.81
657,Movie_657,0.41,0.13,0.06,0.24,0.05,0.11,0.01,0.45,0.32,0.69
658,Movie_658,0.04,0.36,0.04,0.33,0.21,0.01,0.01,0.55,0.81,0.76
659,Movie_659,0.23,0.25,0.16,0.03,0.08,0.11,0.14,0.27,0.43,0.09
660,Movie_660,0.11,0.27,0.22,0.08,0.13,0.17,0.03,0.37,0.33,0.75
661,Movie_661,0.16,0.02,0.2,0.22,0.03,0.32,0.05,0.24,0.94,0.35
662,Movie_662,0.05,0.26,0.48,0.08,0.08,0.03,0.03,0.99,0.27,0.26
663,Movie_663,0.02,0.01,0.29,0.21,0.15,0.1,0.22,0.59,0.94,0.49
664,Movie_664,0.06,0.15,0.14,0.08,0.36,0.17,0.05,0.89,0.43,0.83
665,Movie_665,0.43,0.08,0.09,0.05,0.13,0.0,0.21,0.63,0.59,0.58
666,Movie_666,0.15,0.06,0.22,0.11,0.01,0.01,0.45,0.48,0.59,0.0
667,Movie_667,0.18,0.06,0.02,0.09,0.14,0.08,0.43,0.67,0.17,0.28
668,Movie_668,0.15,0.1,0.02,0.22,0.25,0.15,0.11,0.95,0.72,0.46
669,Movie_669,0.06,0.2,0.05,0.0,0.19,0.25,0.26,0.73,0.26,0.46
670,Movie_670,0.2,0.14,0.27,0.07,0.23,0.08,0.01,0.99,0.3,0.36
671,Movie_671,0.12,0.21,0.14,0.09,0.04,0.33,0.06,0.67,0.46,0.62
672,Movie_672,0.02,0.03,0.49,0.07,0.01,0.2,0.17,0.75,0.75,0.29
673,Movie_673,0.06,0.11,0.04,0.25,0.22,0.31,0.01,0.23,0.11,0.08
674,Movie_674,0.29,0.31,0.17,0.0,0.01,0.14,0.08,0.03,0.58,0.79
675,Movie_675,0.1,0.23,0.08,0.03,0.15,0.35,0.06,0.97,0.82,0.23
676,Movie_676,0.1,0.23,0.13,0.33,0.07,0.07,0.08,0.24,0.69,0.98
677,Movie_677,0.05,0.1,0.13,0.53,0.04,0.07,0.08,0.21,0.25,0.43
678,Movie_678,0.05,0.13,0.21,0.03,0.01,0.01,0.56,0.53,0.55,0.47
679,Movie_679,0.13,0.09,0.23,0.24,0.09,0.01,0.21,0.92,0.32,0.85
680,Movie_680,0.08,0.02,0.39,0.11,0.31,0.0,0.09,0.55,0.33,0.38
681,Movie_681,0.05,0.19,0.55,0.11,0.04,0.05,0.01,0.43,0.96,0.54
682,Movie_682,0.16,0.06,0.06,0.24,0.02,0.14,0.31,0.13,0.04,0.5
683,Movie_683,0.1,0.2,0.1,0.12,0.28,0.09,0.11,0.28,0.65,0.56
684,Movie_684,0.21,0.04,0.06,0.29,0.12,0.08,0.21,0.27,0.18,0.11
685,Movie_685,0.0,0.06,0.07,0.04,0.45,0.08,0.3,0.08,0.27,0.16
686,Movie_686,0.3,0.21,0.02,0.28,0.06,0.02,0.09,0.44,0.34,0.73
687,Movie_687,0.37,0.06,0.34,0.02,0.2,0.02,0.0,0.04,0.23,0.5
688,Movie_688,0.01,0.02,0.45,0.1,0.09,0.03,0.3,0.36,0.14,0.37
689,Movie_689,0.15,0.17,0.31,0.13,0.03,0.14,0.07,0.71,0.01,0.98
690,Movie_690,0.01,0.22,0.42,0.04,0.02,0.0,0.29,1.0,0.45,0.07
691,Movie_691,0.1,0.35,0.03,0.01,0.41,0.03,0.07,0.27,0.47,0.84
692,Movie_692,0.34,0.07,0.14,0.05,0.37,0.02,0.02,0.04,0.35,0.71
693,Movie_693,0.14,0.1,0.01,0.22,0.27,0.21,0.04,0.44,0.02,0.2
694,Movie_694,0.14,0.02,0.06,0.51,0.1,0.04,0.12,0.67,0.1,0.4
695,Movie_695,0.36,0.06,0.25,0.09,0.15,0.03,0.05,0.63,0.15,0.95
696,Movie_696,0.06,0.14,0.16,0.11,0.26,0.22,0.05,0.49,0.28,0.99
697,Movie_697,0.06,0.31,0.19,0.06,0.05,0.22,0.12,0.52,0.55,0.27
698,Movie_698,0.21,0.12,0.42,0.03,0.03,0.04,0.15,0.25,0.16,0.28
699,Movie_699,0.26,0.05,0.01,0.08,0.29,0.05,0.26,0.48,0.34,0.88
700,Movie_700,0.09,0.05,0.26,0.21,0.2,0.17,0.03,0.17,0.96,0.21
701,Movie_701,0.48,0.08,0.03,0.05,0.16,0.06,0.14,0.44,0.51,0.19
702,Movie_702,0.03,0.02,0.07,0.29,0.22,0.06,0.31,0.97,0.44,0.73
703,Movie_703,0.06,0.14,0.03,0.21,0.17,0.15,0.24,0.63,0.5,0.99
704,Movie_704,0.2,0.02,0.15,0.08,0.5,0.04,0.01,0.53,0.75,0.88
705,Movie_705,0.05,0.12,0.07,0.14,0.09,0.46,0.07,0.75,0.34,0.29
706,Movie_706,0.14,0.54,0.05,0.02,0.19,0.04,0.03,0.07,0.7,0.93
707,Movie_707,0.02,0.1,0.05,0.05,0.02,0.45,0.3,0.76,0.93,0.52
708,Movie_708,0.02,0.03,0.42,0.27,0.24,0.0,0.03,0.37,0.77,0.89
709,Movie_709,0.18,0.05,0.29,0.02,0.09,0.35,0.01,0.11,0.43,0.74
710,Movie_710,0.11,0.02,0.15,0.03,0.49,0.08,0.13,0.77,0.04,0.98
711,Movie_711,0.21,0.24,0.09,0.08,0.23,0.1,0.03,0.55,0.43,0.12
712,Movie_712,0.12,0.18,0.02,0.01,0.11,0.02,0.54,0.53,0.94,0.73
713,Movie_713,0.32,0.1,0.09,0.11,0.05,0.15,0.18,0.03,0.88,0.71
714,Movie_714,0.09,0.36,0.11,0.12,0.03,0.18,0.11,0.55,0.05,0.47
715,Movie_715,0.04,0.54,0.03,0.11,0.16,0.09,0.02,0.0,0.48,0.78
716,Movie_716,0.06,0.1,0.01,0.09,0.08,0.58,0.09,0.89,0.34,0.24
717,Movie_717,0.03,0.24,0.05,0.01,0.29,0.23,0.15,0.24,0.39,0.61
718,Movie_718,0.18,0.07,0.02,0.39,0.01,0.18,0.15,0.03,0.21,0.83
719,Movie_719,0.47,0.03,0.06,0.17,0.02,0.0,0.25,0.53,0.71,0.43
720,Movie_720,0.01,0.08,0.32,0.16,0.05,0.09,0.29,0.57,0.65,0.96
721,Movie_721,0.04,0.37,0.12,0.13,0.16,0.1,0.07,0.24,0.43,0.97
722,Movie_722,0.06,0.06,0.02,0.24,0.04,0.01,0.57,0.13,0.5,0.03
723,Movie_723,0.08,0.1,0.16,0.31,0.18,0.13,0.03,0.11,0.6,0.6
724,Movie_724,0.05,0.04,0.1,0.1,0.06,0.27,0.38,0.05,0.94,0.91
725,Movie_725,0.16,0.03,0.32,0.12,0.04,0.34,0.01,0.68,0.54,0.64
726,Movie_726,0.29,0.06,0.11,0.03,0.17,0.3,0.04,0.15,0.07,0.24
727,Movie_727,0.01,0.04,0.01,0.41,0.01,0.34,0.18,0.37,0.79,0.98
728,Movie_728,0.09,0.35,0.03,0.08,0.16,0.01,0.28,0.69,0.92,0.81
729,Movie_729,0.45,0.04,0.02,0.01,0.2,0.19,0.1,0.99,0.46,0.26
730,Movie_730,0.14,0.1,0.27,0.14,0.06,0.09,0.19,0.69,0.8,0.64
731,Movie_731,0.01,0.02,0.31,0.01,0.04,0.03,0.58,0.12,0.03,0.06
732,Movie_732,0.3,0.08,0.02,0.06,0.06,0.19,0.31,0.31,0.48,0.21
733,Movie_733,0.06,0.05,0.47,0.26,0.04,0.08,0.04,0.29,0.54,0.17
734,Movie_734,0.19,0.11,0.0,0.01,0.5,0.09,0.09,0.88,0.99,0.16
735,Movie_735,0.01,0.66,0.01,0.14,0.02,0.03,0.14,0.55,0.12,0.43
736,Movie_736,0.13,0.21,0.21,0.02,0.19,0.19,0.04,0.47,0.89,0.75
737,Movie_737,0.19,0.03,0.22,0.24,0.19,0.12,0.01,0.56,0.5,0.76
738,Movie_738,0.09,0.06,0.29,0.06,0.15,0.31,0.04,0.8,0.85,0.46
739,Movie_739,0.36,0.0,0.03,0.07,0.21,0.08,0.24,0.13,0.44,0.48
740,Movie_740,0.1,0.28,0.16,0.18,0.02,0.07,0.19,0.15,0.46,0.93
741,Movie_741,0.13,0.02,0.12,0.07,0.41,0.08,0.16,0.79,0.41,0.21
742,Movie_742,0.56,0.02,0.03,0.01,0.04,0.21,0.12,0.68,0.94,0.78
743,Movie_743,0.1,0.31,0.22,0.17,0.0,0.15,0.05,0.68,0.05,0.54
744,Movie_744,0.12,0.18,0.14,0.16,0.06,0.2,0.13,0.79,0.66,0.62
745,Movie_745,0.17,0.11,0.09,0.47,0.02,0.06,0.08,0.79,0.44,0.29
746,Movie_746,0.21,0.11,0.14,0.19,0.03,0.02,0.29,0.44,0.61,0.01
747,Movie_747,0.07,0.01,0.07,0.06,0.09,0.04,0.65,0.17,0.09,0.01
748,Movie_748,0.01,0.31,0.11,0.2,0.19,0.14,0.04,0.63,0.74,0.53
749,Movie_749,0.07,0.08,0.11,0.16,0.22,0.35,0.02,0.23,0.1,0.23
750,Movie_750,0.03,0.03,0.14,0.3,0.22,0.08,0.21,0.35,0.12,0.31
751,Movie_751,0.36,0.05,0.05,0.26,0.02,0.17,0.09,0.81,0.35,0.82
752,Movie_752,0.08,0.13,0.33,0.23,0.07,0.02,0.14,0.52,0.94,0.29
753,Movie_753,0.04,0.1,0.21,0.39,0.07,0.17,0.02,0.77,0.72,0.53
754,Movie_754,0.01,0.24,0.0,0.04,0.23,0.33,0.14,0.41,0.17,0.47
755,Movie_755,0.08,0.03,0.2,0.23,0.08,0.27,0.11,0.07,0.46,0.14
756,Movie_756,0.17,0.28,0.09,0.06,0.1,0.21,0.09,0.67,0.28,0.83
757,Movie_757,0.04,0.01,0.28,0.04,0.13,0.3,0.2,0.53,0.94,0.17
758,Movie_758,0.04,0.0,0.12,0.07,0.12,0.27,0.38,0.27,0.97,0.43
759,Movie_759,0.07,0.37,0.05,0.21,0.08,0.05,0.17,0.23,0.65,0.54
760,Movie_760,0.04,0.04,0.08,0.21,0.03,0.54,0.05,0.2,0.73,0.71
761,Movie_761,0.02,0.06,0.02,0.31,0.11,0.19,0.28,0.16,0.14,0.94
762,Movie_762,0.04,0.1,0.0,0.15,0.03,0.67,0.01,0.72,0.14,0.44
763,Movie_763,0.04,0.03,0.14,0.09,0.34,0.23,0.12,0.35,0.1,0.51
764,Movie_764,0.05,0.02,0.02,0.03,0.39,0.43,0.06,0.17,0.65,0.13
765,Movie_765,0.04,0.04,0.05,0.29,0.02,0.06,0.49,0.88,0.24,0.36
766,Movie_766,0.09,0.39,0.04,0.02,0.07,0.05,0.33,0.2,0.68,0.04
767,Movie_767,0.02,0.03,0.05,0.08,0.13,0.64,0.05,0.15,0.05,0.87
768,Movie_768,0.08,0.08,0.08,0.23,0.18,0.12,0.24,0.12,0.05,0.84
769,Movie_769,0.27,0.2,0.34,0.03,0.02,0.11,0.02,0.55,0.12,0.74
770,Movie_770,0.21,0.18,0.0,0.01,0.01,0.49,0.09,0.04,0.42,0.88
771,Movie_771,0.15,0.45,0.03,0.27,0.07,0.0,0.03,0.96,0.39,0.22
772,Movie_772,0.24,0.21,0.33,0.0,0.07,0.1,0.06,0.84,0.43,0.72
773,Movie_773,0.07,0.18,0.14,0.36,0.07,0.16,0.01,0.53,0.74,0.21
774,Movie_774,0.26,0.15,0.13,0.05,0.05,0.23,0.12,0.85,0.19,0.07
775,Movie_775,0.04,0.03,0.24,0.29,0.1,0.12,0.18,0.0,0.79,0.78
776,Movie_776,0.41,0.03,0.02,0.15,0.05,0.18,0.16,0.27,0.2,0.07
777,Movie_777,0.09,0.12,0.01,0.54,0.14,0.04,0.07,0.71,0.57,0.68
778,Movie_778,0.01,0.13,0.19,0.33,0.06,0.25,0.04,0.16,0.19,0.94
779,Movie_779,0.01,0.1,0.14,0.01,0.12,0.01,0.61,0.71,0.95,0.2
780,Movie_780,0.21,0.16,0.15,0.14,0.05,0.0,0.29,0.49,0.25,0.17
781,Movie_781,0.09,0.19,0.02,0.05,0.32,0.03,0.3,0.25,0.84,0.59
782,Movie_782,0.13,0.01,0.02,0.12,0.14,0.07,0.5,0.19,0.08,0.99
783,Movie_783,0.18,0.16,0.28,0.11,0.1,0.05,0.12,0.31,0.45,0.06
784,Movie_784,0.6,0.01,0.04,0.01,0.21,0.05,0.07,0.03,0.67,0.21
785,Movie_785,0.19,0.02,0.2,0.03,0.09,0.03,0.44,0.84,0.54,0.69
786,Movie_786,0.21,0.04,0.19,0.21,0.19,0.06,0.1,0.96,0.44,0.96
787,Movie_787,0.07,0.25,0.08,0.2,0.02,0.12,0.26,0.09,0.76,0.93
788,Movie_788,0.04,0.07,0.2,0.0,0.18,0.34,0.17,0.09,0.31,0.57
789,Movie_789,0.32,0.29,0.14,0.06,0.09,0.04,0.06,0.97,0.24,0.08
790,Movie_790,0.04,0.13,0.0,0.02,0.4,0.09,0.32,0.01,0.45,0.34
791,Movie_791,0.03,0.21,0.22,0.18,0.16,0.14,0.06,0.25,0.56,0.17
792,Movie_792,0.08,0.53,0.22,0.02,0.01,0.08,0.06,0.43,0.92,0.96
793,Movie_793,0.19,0.36,0.18,0.08,0.13,0.04,0.02,0.2,0.67,0.56
794,Movie_794,0.75,0.02,0.06,0.11,0.02,0.01,0.02,0.32,0.79,0.33
795,Movie_795,0.13,0.28,0.03,0.27,0.22,0.02,0.05,0.31,0.52,0.08
796,Movie_796,0.27,0.12,0.05,0.12,0.08,0.23,0.14,0.6,0.03,0.76
797,Movie_797,0.04,0.12,0.0,0.1,0.54,0.07,0.11,0.67,0.28,0.81
798,Movie_798,0.01,0.08,0.18,0.08,0.05,0.1,0.49,0.01,0.78,0.16
799,Movie_799,0.14,0.11,0.26,0.05,0.26,0.16,0.02,0.72,0.08,0.08
800,Movie_800,0.1,0.24,0.03,0.14,0.48,0.01,0.02,0.91,0.95,0.38
801,Movie_801,0.11,0.1,0.01,0.34,0.06,0.38,0.0,0.67,0.87,0.69
802,Movie_802,0.0,0.03,0.13,0.22,0.24,0.28,0.1,0.8,0.1,0.02
803,Movie_803,0.1,0.01,0.04,0.3,0.22,0.18,0.14,0.13,0.11,0.61
804,Movie_804,0.3,0.03,0.24,0.03,0.11,0.19,0.1,0.01,0.92,0.31
805,Movie_805,0.06,0.21,0.3,0.03,0.14,0.2,0.05,0.19,0.3,0.47
806,Movie_806,0.0,0.12,0.31,0.0,0.2,0.08,0.29,0.32,0.49,0.51
807,Movie_807,0.05,0.64,0.04,0.01,0.02,0.17,0.08,0.28,0.29,0.04
808,Movie_808,0.16,0.05,0.09,0.25,0.02,0.14,0.29,1.0,0.02,0.96
809,Movie_809,0.43,0.01,0.14,0.06,0.16,0.16,0.05,0.29,0.09,0.49
810,Movie_810,0.05,0.38,0.18,0.13,0.01,0.24,0.01,0.71,0.25,0.34
811,Movie_811,0.11,0.33,0.04,0.06,0.09,0.34,0.03,0.21,0.65,0.77
812,Movie_812,0.08,0.01,0.29,0.18,0.18,0.18,0.07,0.12,0.07,0.89
813,Movie_813,0.05,0.01,0.1,0.05,0.21,0.52,0.05,0.07,0.32,0.12
814,Movie_814,0.2,0.03,0.09,0.3,0.14,0.22,0.02,0.96,0.65,0.24
815,Movie_815,0.06,0.2,0.32,0.16,0.15,0.02,0.1,0.13,0.14,0.48
816,Movie_816,0.34,0.01,0.04,0.01,0.26,0.11,0.23,0.08,0.1,0.98
817,Movie_817,0.26,0.03,0.05,0.05,0.47,0.08,0.07,0.67,0.6,0.79
818,Movie_818,0.01,0.11,0.07,0.38,0.15,0.23,0.05,0.28,0.07,0.08
819,Movie_819,0.05,0.04,0.03,0.24,0.13,0.1,0.4,0.03,0.32,0.83
820,Movie_820,0.02,0.2,0.41,0.0,0.23,0.06,0.07,0.95,0.9,0.25
821,Movie_821,0.09,0.02,0.18,0.08,0.03,0.08,0.52,0.97,0.41,0.16
822,Movie_822,0.19,0.52,0.1,0.14,0.0,0.04,0.01,0.45,0.47,0.46
823,Movie_823,0.05,0.41,0.3,0.06,0.07,0.1,0.02,0.84,0.05,0.76
824,Movie_824,0.05,0.44,0.03,0.43,0.02,0.01,0.02,0.45,0.67,0.05
825,Movie_825,0.21,0.04,0.27,0.15,0.05,0.25,0.04,0.25,0.44,1.0
826,Movie_826,0.12,0.17,0.0,0.49,0.04,0.1,0.08,0.08,0.11,0.13
827,Movie_827,0.14,0.27,0.04,0.02,0.37,0.05,0.11,0.69,0.83,0.32
828,Movie_828,0.11,0.0,0.16,0.01,0.44,0.15,0.13,0.44,0.26,0.04
829,Movie_829,0.0,0.04,0.33,0.13,0.01,0.1,0.38,0.23,0.09,0.32
830,Movie_830,0.16,0.14,0.48,0.1,0.02,0.08,0.02,0.09,0.8,0.18
831,Movie_831,0.44,0.05,0.04,0.17,0.1,0.13,0.07,0.75,0.56,0.72
832,Movie_832,0.03,0.17,0.06,0.03,0.23,0.35,0.14,0.21,0.84,0.89
833,Movie_833,0.44,0.44,0.04,0.02,0.02,0.01,0.02,0.35,0.7,0.07
834,Movie_834,0.02,0.01,0.02,0.05,0.75,0.01,0.14,0.83,0.22,0.83
835,Movie_835,0.3,0.23,0.07,0.07,0.23,0.03,0.07,0.63,0.47,0.97
836,Movie_836,0.0,0.17,0.09,0.17,0.14,0.28,0.15,0.36,0.36,0.44
837,Movie_837,0.01,0.05,0.14,0.08,0.09,0.22,0.4,0.17,0.5,0.39
838,Movie_838,0.08,0.16,0.14,0.07,0.2,0.01,0.34,0.89,0.36,0.92
839,Movie_839,0.03,0.02,0.07,0.4,0.12,0.12,0.23,0.73,0.22,0.84
840,Movie_840,0.15,0.33,0.1,0.16,0.09,0.02,0.16,0.32,0.72,0.64
841,Movie_841,0.06,0.04,0.1,0.37,0.03,0.28,0.12,0.81,0.38,0.92
842,Movie_842,0.19,0.03,0.11,0.15,0.24,0.1,0.19,0.64,0.44,0.31
843,Movie_843,0.05,0.37,0.02,0.08,0.28,0.01,0.18,0.19,1.0,0.96
844,Movie_844,0.14,0.03,0.12,0.28,0.17,0.19,0.07,0.15,0.29,1.0
845,Movie_845,0.13,0.08,0.03,0.03,0.12,0.26,0.36,0.31,0.87,0.43
846,Movie_846,0.09,0.25,0.26,0.03,0.22,0.08,0.07,0.15,0.02,0.72
847,Movie_847,0.05,0.04,0.06,0.1,0.5,0.02,0.21,0.93,0.21,0.47
848,Movie_848,0.03,0.31,0.17,0.2,0.21,0.01,0.07,0.45,0.32,0.17
849,Movie_849,0.08,0.04,0.01,0.27,0.16,0.16,0.28,0.17,0.93,0.34
850,Movie_850,0.05,0.01,0.11,0.24,0.35,0.18,0.08,0.76,0.57,0.77
851,Movie_851,0.31,0.05,0.01,0.2,0.07,0.27,0.09,0.11,0.52,0.51
852,Movie_852,0.04,0.23,0.13,0.19,0.17,0.1,0.15,0.13,0.03,0.21
853,Movie_853,0.02,0.03,0.21,0.15,0.36,0.09,0.15,0.84,0.22,0.43
854,Movie_854,0.03,0.05,0.68,0.03,0.02,0.03,0.17,0.28,0.78,0.56
855,Movie_855,0.05,0.08,0.29,0.07,0.32,0.09,0.11,0.29,1.0,0.33
856,Movie_856,0.02,0.06,0.04,0.26,0.15,0.01,0.46,0.84,0.34,0.61
857,Movie_857,0.18,0.02,0.19,0.18,0.01,0.21,0.21,0.96,0.76,0.29
858,Movie_858,0.11,0.02,0.13,0.1,0.14,0.02,0.49,0.53,0.64,0.77
859,Movie_859,0.08,0.01,0.06,0.11,0.49,0.21,0.05,0.51,0.21,0.68
860,Movie_860,0.07,0.11,0.29,0.18,0.0,0.13,0.21,0.59,0.54,0.3
861,Movie_861,0.5,0.09,0.08,0.0,0.1,0.02,0.22,0.36,0.45,0.69
862,Movie_862,0.01,0.26,0.25,0.12,0.19,0.07,0.09,0.89,0.63,0.59
863,Movie_863,0.18,0.08,0.32,0.0,0.02,0.38,0.02,0.64,0.33,0.92
864,Movie_864,0.17,0.14,0.39,0.15,0.04,0.07,0.04,0.47,0.35,0.21
865,Movie_865,0.27,0.12,0.06,0.02,0.25,0.27,0.0,0.77,0.17,0.04
866,Movie_866,0.07,0.03,0.06,0.01,0.41,0.01,0.41,0.73,0.72,0.74
867,Movie_867,0.2,0.06,0.13,0.03,0.18,0.11,0.28,0.97,0.66,0.5
868,Movie_868,0.02,0.4,0.01,0.03,0.39,0.03,0.12,0.4,0.22,0.13
