id,title,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11,genre_12,genre_13,genre_14,genre_15,genre_16,genre_17,genre_18,genre_19,genre_20,genre_21,genre_22,genre_23,genre_24,genre_25,genre_26,genre_27,genre_28,genre_29,genre_30,genre_31,genre_32,genre_33,genre_34,genre_35,genre_36,genre_37,genre_38,genre_39,genre_40,genre_41,genre_42,genre_43,genre_44,genre_45,genre_46,year_norm,rating_norm,duration_norm
5503,Movie_5503,0.01,0.0,0.01,0.01,0.0,0.03,0.02,0.05,0.02,0.04,0.01,0.02,0.01,0.0,0.01,0.05,0.0,0.05,0.01,0.03,0.09,0.01,0.04,0.04,0.02,0.0,0.01,0.0,0.02,0.02,0.03,0.04,0.03,0.01,0.0,0.01,0.01,0.0,0.02,0.05,0.01,0.04,0.01,0.0,0.03,0.01,0.06,0.27,0.59,0.2
5504,Movie_5504,0.08,0.06,0.02,0.0,0.01,0.03,0.0,0.02,0.05,0.01,0.03,0.05,0.02,0.01,0.07,0.02,0.02,0.02,0.0,0.0,0.06,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.01,0.02,0.01,0.01,0.02,0.06,0.03,0.01,0.02,0.05,0.02,0.67,0.18,0.86
5505,Movie_5505,0.01,0.03,0.07,0.0,0.03,0.0,0.0,0.01,0.06,0.02,0.01,0.02,0.05,0.01,0.02,0.02,0.0,0.0,0.06,0.02,0.04,0.01,0.0,0.01,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.0,0.02,0.02,0.0,0.01,0.01,0.0,0.13,0.02,0.01,0.04,0.0,0.06,0.01,0.01,0.49,0.65,0.72
5506,Movie_5506,0.04,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.0,0.02,0.14,0.01,0.01,0.03,0.01,0.0,0.1,0.01,0.03,0.01,0.03,0.02,0.01,0.01,0.01,0.04,0.02,0.01,0.0,0.0,0.0,0.02,0.0,0.04,0.01,0.01,0.03,0.03,0.01,0.05,0.0,0.04,0.02,0.09,0.0,0.01,0.33,0.46,0.02
5507,Movie_5507,0.05,0.07,0.01,0.01,0.0,0.01,0.01,0.01,0.07,0.03,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.04,0.0,0.0,0.01,0.05,0.01,0.06,0.0,0.03,0.03,0.01,0.02,0.02,0.03,0.01,0.0,0.03,0.11,0.02,0.04,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.03,0.01,0.04,0.65,0.53,0.71
5508,Movie_5508,0.03,0.02,0.01,0.0,0.0,0.03,0.02,0.02,0.02,0.03,0.01,0.02,0.0,0.0,0.01,0.04,0.01,0.03,0.02,0.01,0.0,0.01,0.02,0.04,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.0,0.03,0.0,0.01,0.14,0.04,0.0,0.06,0.06,0.01,0.01,0.03,0.07,0.04,0.01,0.03,0.64,0.73,0.22
5509,Movie_5509,0.03,0.01,0.03,0.09,0.01,0.06,0.03,0.0,0.02,0.01,0.0,0.01,0.01,0.03,0.07,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.0,0.01,0.02,0.07,0.0,0.01,0.01,0.04,0.01,0.01,0.0,0.0,0.04,0.01,0.01,0.02,0.03,0.01,0.07,0.01,0.0,0.04,0.03,0.0,0.01,0.21,0.54,0.03
5510,Movie_5510,0.01,0.02,0.0,0.04,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.06,0.02,0.03,0.04,0.0,0.01,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.04,0.02,0.01,0.02,0.01,0.04,0.01,0.01,0.02,0.02,0.04,0.02,0.03,0.02,0.01,0.09,0.02,0.02,0.02,0.03,0.02,0.69,0.13,0.08
5511,Movie_5511,0.02,0.0,0.04,0.0,0.02,0.06,0.01,0.01,0.0,0.03,0.04,0.02,0.0,0.0,0.05,0.01,0.04,0.01,0.0,0.04,0.05,0.01,0.0,0.03,0.03,0.03,0.03,0.02,0.0,0.0,0.01,0.04,0.0,0.02,0.01,0.01,0.04,0.0,0.07,0.0,0.02,0.09,0.01,0.0,0.01,0.04,0.01,0.91,0.6,0.23
5512,Movie_5512,0.0,0.01,0.04,0.07,0.05,0.02,0.07,0.05,0.02,0.01,0.02,0.04,0.02,0.01,0.01,0.03,0.03,0.02,0.05,0.02,0.02,0.0,0.0,0.03,0.01,0.0,0.01,0.01,0.02,0.01,0.06,0.01,0.0,0.03,0.0,0.02,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.09,0.03,0.01,0.01,1.0,0.42,0.9
5513,Movie_5513,0.06,0.04,0.01,0.01,0.01,0.04,0.06,0.0,0.03,0.06,0.01,0.01,0.03,0.03,0.11,0.01,0.01,0.01,0.01,0.02,0.02,0.0,0.08,0.04,0.03,0.01,0.02,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.04,0.02,0.0,0.0,0.01,0.01,0.01,0.03,0.03,0.54,0.65
5514,Movie_5514,0.01,0.02,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.04,0.0,0.03,0.03,0.03,0.03,0.01,0.0,0.01,0.0,0.02,0.03,0.04,0.0,0.03,0.06,0.08,0.06,0.0,0.0,0.0,0.01,0.01,0.01,0.15,0.02,0.01,0.0,0.02,0.01,0.06,0.01,0.0,0.03,0.02,0.25,0.58,0.17
5515,Movie_5515,0.05,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.02,0.01,0.09,0.02,0.02,0.01,0.0,0.02,0.12,0.01,0.03,0.04,0.02,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.09,0.01,0.01,0.03,0.0,0.04,0.03,0.03,0.02,0.02,0.04,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.71,0.57,0.5
5516,Movie_5516,0.0,0.01,0.02,0.02,0.01,0.0,0.02,0.0,0.04,0.0,0.01,0.06,0.03,0.02,0.01,0.05,0.0,0.04,0.06,0.02,0.01,0.01,0.01,0.03,0.02,0.06,0.0,0.0,0.01,0.02,0.02,0.02,0.04,0.02,0.01,0.09,0.01,0.03,0.01,0.02,0.01,0.04,0.04,0.0,0.0,0.04,0.01,0.6,0.78,0.95
5517,Movie_5517,0.01,0.05,0.0,0.05,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.02,0.01,0.02,0.09,0.0,0.01,0.01,0.02,0.06,0.02,0.0,0.04,0.07,0.02,0.02,0.04,0.03,0.03,0.01,0.04,0.04,0.05,0.01,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,0.03,0.43,0.6,0.56
5518,Movie_5518,0.03,0.01,0.08,0.0,0.03,0.02,0.03,0.08,0.01,0.04,0.03,0.01,0.0,0.04,0.01,0.04,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.05,0.09,0.01,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.03,0.07,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.75,0.2,0.97
5519,Movie_5519,0.01,0.02,0.02,0.03,0.0,0.06,0.04,0.03,0.05,0.01,0.04,0.01,0.05,0.0,0.02,0.0,0.0,0.04,0.01,0.02,0.02,0.03,0.0,0.01,0.01,0.02,0.08,0.02,0.03,0.0,0.02,0.01,0.08,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.02,0.03,0.02,0.03,0.01,0.0,0.0,0.56,0.38,0.17
5520,Movie_5520,0.06,0.03,0.05,0.01,0.05,0.03,0.01,0.01,0.05,0.04,0.02,0.01,0.01,0.04,0.0,0.01,0.02,0.0,0.01,0.01,0.02,0.01,0.02,0.01,0.04,0.01,0.02,0.0,0.04,0.0,0.04,0.02,0.03,0.01,0.01,0.04,0.01,0.0,0.04,0.04,0.02,0.04,0.02,0.01,0.01,0.02,0.02,0.41,0.1,0.98
5521,Movie_5521,0.01,0.0,0.02,0.04,0.01,0.01,0.04,0.02,0.01,0.03,0.03,0.02,0.01,0.05,0.03,0.0,0.01,0.04,0.0,0.0,0.01,0.08,0.02,0.02,0.02,0.04,0.03,0.01,0.03,0.01,0.03,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.01,0.03,0.02,0.05,0.01,0.0,0.08,0.03,0.05,0.96,0.67,0.88
5522,Movie_5522,0.05,0.04,0.05,0.02,0.02,0.0,0.0,0.0,0.05,0.0,0.04,0.01,0.0,0.02,0.01,0.01,0.02,0.03,0.0,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.0,0.04,0.03,0.01,0.01,0.17,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.01,0.02,0.02,0.01,0.02,0.03,0.05,0.01,0.28,0.98,0.14
5523,Movie_5523,0.04,0.01,0.03,0.02,0.03,0.01,0.03,0.07,0.01,0.0,0.07,0.02,0.01,0.02,0.0,0.01,0.03,0.02,0.04,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.03,0.02,0.01,0.05,0.01,0.04,0.03,0.01,0.02,0.05,0.03,0.0,0.0,0.01,0.02,0.01,0.13,0.01,0.0,0.01,0.45,0.2,0.25
5524,Movie_5524,0.01,0.02,0.01,0.01,0.01,0.05,0.0,0.02,0.01,0.0,0.01,0.02,0.08,0.03,0.02,0.01,0.0,0.06,0.01,0.04,0.01,0.01,0.03,0.01,0.01,0.05,0.02,0.01,0.0,0.02,0.03,0.07,0.01,0.04,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.02,0.01,0.05,0.0,0.02,0.05,0.27,0.87,0.92
5525,Movie_5525,0.07,0.01,0.03,0.01,0.04,0.05,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.02,0.01,0.01,0.02,0.03,0.0,0.01,0.04,0.03,0.04,0.03,0.02,0.0,0.0,0.0,0.1,0.02,0.03,0.04,0.04,0.03,0.03,0.0,0.02,0.0,0.01,0.03,0.0,0.05,0.0,0.05,0.01,0.0,0.03,0.08,0.57,0.63
5526,Movie_5526,0.03,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.0,0.01,0.04,0.01,0.02,0.01,0.02,0.0,0.09,0.03,0.04,0.04,0.0,0.03,0.03,0.06,0.01,0.08,0.05,0.01,0.01,0.04,0.0,0.03,0.0,0.01,0.02,0.01,0.01,0.05,0.0,0.03,0.0,0.01,0.03,0.01,0.07,0.29
5527,Movie_5527,0.02,0.01,0.03,0.0,0.03,0.08,0.01,0.02,0.01,0.01,0.0,0.07,0.01,0.01,0.07,0.01,0.04,0.05,0.0,0.02,0.02,0.05,0.05,0.02,0.01,0.0,0.0,0.03,0.02,0.02,0.01,0.03,0.04,0.01,0.04,0.0,0.04,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.49,0.86,0.56
5528,Movie_5528,0.02,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.02,0.03,0.04,0.03,0.05,0.01,0.0,0.01,0.01,0.01,0.06,0.06,0.06,0.01,0.02,0.01,0.0,0.06,0.01,0.03,0.0,0.03,0.0,0.06,0.02,0.0,0.02,0.02,0.0,0.01,0.04,0.12,0.01,0.02,0.01,0.0,0.04,0.0,0.07,0.41,0.6
5529,Movie_5529,0.02,0.01,0.02,0.07,0.0,0.0,0.01,0.03,0.0,0.02,0.02,0.02,0.0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.04,0.01,0.1,0.03,0.01,0.01,0.02,0.03,0.02,0.0,0.04,0.04,0.03,0.03,0.01,0.0,0.03,0.08,0.0,0.0,0.05,0.04,0.0,0.01,0.01,0.0,0.78,0.05
5530,Movie_5530,0.0,0.09,0.0,0.0,0.02,0.0,0.0,0.01,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.01,0.0,0.04,0.06,0.01,0.04,0.01,0.01,0.04,0.01,0.03,0.02,0.03,0.01,0.02,0.04,0.06,0.02,0.02,0.02,0.01,0.01,0.02,0.05,0.03,0.02,0.01,0.02,0.01,0.03,0.0,1.0,0.36,0.12
5531,Movie_5531,0.01,0.03,0.01,0.01,0.02,0.02,0.04,0.02,0.0,0.01,0.1,0.01,0.01,0.02,0.0,0.0,0.03,0.06,0.14,0.02,0.01,0.0,0.03,0.04,0.0,0.02,0.01,0.01,0.01,0.02,0.0,0.05,0.0,0.03,0.08,0.01,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.0,0.0,0.02,0.13,0.32,0.85
5532,Movie_5532,0.0,0.01,0.0,0.04,0.02,0.01,0.02,0.0,0.02,0.02,0.01,0.01,0.04,0.0,0.01,0.01,0.03,0.0,0.02,0.03,0.02,0.02,0.01,0.05,0.01,0.0,0.02,0.04,0.02,0.05,0.01,0.0,0.04,0.04,0.02,0.03,0.01,0.08,0.02,0.01,0.01,0.0,0.08,0.01,0.01,0.08,0.01,0.92,0.37,0.29
5533,Movie_5533,0.0,0.06,0.06,0.0,0.0,0.05,0.02,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.01,0.01,0.04,0.07,0.04,0.04,0.0,0.01,0.0,0.02,0.02,0.01,0.01,0.02,0.02,0.0,0.1,0.03,0.05,0.0,0.01,0.01,0.02,0.01,0.06,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.0,0.12,0.8,0.33
5534,Movie_5534,0.01,0.06,0.04,0.0,0.01,0.01,0.04,0.02,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.01,0.07,0.02,0.03,0.04,0.0,0.01,0.04,0.01,0.01,0.01,0.01,0.0,0.03,0.01,0.0,0.03,0.03,0.05,0.0,0.05,0.01,0.01,0.04,0.01,0.02,0.04,0.0,0.05,0.01,0.06,0.02,0.67,0.51,0.13
5535,Movie_5535,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.05,0.01,0.04,0.04,0.06,0.0,0.0,0.02,0.06,0.03,0.03,0.03,0.03,0.01,0.02,0.03,0.0,0.01,0.01,0.03,0.0,0.0,0.03,0.0,0.02,0.03,0.0,0.01,0.01,0.0,0.14,0.02,0.02,0.01,0.01,0.03,0.01,0.93,0.43,0.42
5536,Movie_5536,0.01,0.01,0.02,0.02,0.01,0.01,0.0,0.02,0.02,0.0,0.01,0.02,0.0,0.0,0.04,0.05,0.03,0.01,0.01,0.0,0.02,0.02,0.03,0.0,0.0,0.01,0.03,0.07,0.01,0.01,0.0,0.02,0.03,0.0,0.04,0.11,0.04,0.0,0.03,0.01,0.01,0.01,0.06,0.04,0.06,0.0,0.03,0.72,0.99,0.64
5537,Movie_5537,0.02,0.01,0.01,0.01,0.0,0.04,0.01,0.01,0.01,0.03,0.03,0.05,0.08,0.0,0.01,0.01,0.05,0.02,0.02,0.05,0.06,0.0,0.05,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.05,0.04,0.02,0.0,0.0,0.08,0.01,0.06,0.02,0.02,0.02,0.0,0.01,0.0,0.01,0.01,0.01,0.24,0.24,0.7
5538,Movie_5538,0.01,0.13,0.0,0.02,0.0,0.03,0.03,0.01,0.01,0.0,0.03,0.0,0.03,0.01,0.01,0.03,0.02,0.01,0.01,0.05,0.02,0.04,0.0,0.02,0.04,0.01,0.0,0.01,0.01,0.03,0.01,0.02,0.03,0.0,0.05,0.03,0.08,0.05,0.0,0.01,0.01,0.03,0.0,0.01,0.0,0.0,0.02,0.04,0.17,0.97
5539,Movie_5539,0.05,0.01,0.01,0.01,0.07,0.01,0.02,0.11,0.01,0.06,0.02,0.0,0.01,0.02,0.02,0.01,0.06,0.01,0.01,0.05,0.02,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.0,0.04,0.02,0.0,0.0,0.01,0.04,0.01,0.01,0.02,0.05,0.0,0.04,0.77,0.98,0.72
5540,Movie_5540,0.02,0.01,0.01,0.02,0.02,0.05,0.0,0.03,0.04,0.01,0.01,0.07,0.01,0.01,0.03,0.01,0.01,0.0,0.04,0.04,0.01,0.01,0.0,0.03,0.02,0.01,0.08,0.02,0.01,0.01,0.01,0.02,0.01,0.03,0.0,0.0,0.03,0.0,0.02,0.01,0.05,0.01,0.06,0.01,0.03,0.01,0.05,0.47,0.46,0.49
5541,Movie_5541,0.0,0.02,0.01,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.08,0.1,0.01,0.02,0.01,0.06,0.04,0.02,0.01,0.01,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.03,0.02,0.03,0.01,0.02,0.0,0.01,0.04,0.06,0.04,0.06,0.01,0.0,0.03,0.01,0.01,0.01,0.02,0.01,0.0,0.55,0.6,0.37
5542,Movie_5542,0.02,0.09,0.01,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.01,0.07,0.02,0.03,0.05,0.02,0.0,0.05,0.05,0.03,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.04,0.01,0.01,0.03,0.01,0.03,0.01,0.05,0.02,0.03,0.03,0.03,0.05,0.0,0.05,0.02,0.03,0.0,0.73,0.3
5543,Movie_5543,0.0,0.01,0.02,0.02,0.03,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.05,0.07,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.02,0.02,0.04,0.0,0.05,0.01,0.07,0.08,0.02,0.03,0.03,0.06,0.01,0.0,0.02,0.02,0.02,0.01,0.06,0.02,0.95,0.15,0.15
5544,Movie_5544,0.01,0.03,0.01,0.02,0.03,0.09,0.0,0.02,0.05,0.03,0.01,0.05,0.05,0.01,0.02,0.01,0.06,0.04,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.0,0.01,0.0,0.01,0.05,0.0,0.02,0.03,0.01,0.01,0.05,0.0,0.01,0.01,0.03,0.01,0.05,0.0,0.0,0.0,0.0,0.04,0.43,0.18,0.09
5545,Movie_5545,0.0,0.01,0.01,0.0,0.01,0.04,0.0,0.02,0.0,0.01,0.0,0.01,0.03,0.07,0.0,0.05,0.0,0.13,0.03,0.03,0.01,0.02,0.0,0.03,0.03,0.0,0.03,0.0,0.05,0.03,0.04,0.04,0.01,0.03,0.0,0.03,0.04,0.04,0.01,0.01,0.0,0.02,0.01,0.04,0.02,0.01,0.01,0.64,0.33,0.92
5546,Movie_5546,0.04,0.0,0.02,0.02,0.0,0.01,0.08,0.0,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.05,0.02,0.02,0.08,0.01,0.01,0.02,0.0,0.04,0.0,0.01,0.0,0.06,0.04,0.01,0.01,0.0,0.01,0.01,0.01,0.04,0.01,0.01,0.03,0.03,0.0,0.0,0.11,0.01,0.03,0.01,0.02,0.67,0.41,0.72
5547,Movie_5547,0.03,0.0,0.0,0.07,0.01,0.01,0.0,0.01,0.0,0.04,0.0,0.05,0.01,0.02,0.01,0.04,0.01,0.0,0.02,0.01,0.0,0.06,0.0,0.02,0.05,0.01,0.01,0.0,0.01,0.0,0.03,0.02,0.08,0.01,0.0,0.01,0.03,0.06,0.02,0.01,0.05,0.1,0.01,0.03,0.02,0.01,0.01,0.27,0.17,0.83
5548,Movie_5548,0.04,0.05,0.0,0.01,0.02,0.01,0.01,0.04,0.01,0.03,0.09,0.04,0.0,0.01,0.01,0.0,0.01,0.0,0.03,0.03,0.01,0.0,0.0,0.01,0.05,0.1,0.01,0.01,0.07,0.05,0.02,0.01,0.0,0.01,0.04,0.02,0.01,0.0,0.01,0.0,0.01,0.02,0.02,0.01,0.01,0.02,0.03,0.81,0.4,0.06
5549,Movie_5549,0.01,0.0,0.0,0.01,0.01,0.01,0.08,0.09,0.02,0.03,0.01,0.01,0.04,0.02,0.0,0.02,0.01,0.03,0.01,0.0,0.01,0.05,0.02,0.01,0.01,0.06,0.02,0.01,0.03,0.03,0.05,0.02,0.0,0.02,0.03,0.01,0.02,0.01,0.03,0.01,0.05,0.01,0.0,0.02,0.01,0.04,0.02,0.17,0.65,0.51
5550,Movie_5550,0.01,0.02,0.02,0.0,0.03,0.02,0.0,0.0,0.0,0.03,0.02,0.03,0.07,0.03,0.06,0.01,0.01,0.06,0.0,0.04,0.05,0.02,0.02,0.01,0.02,0.0,0.03,0.0,0.02,0.01,0.01,0.02,0.04,0.02,0.01,0.02,0.04,0.01,0.01,0.01,0.02,0.03,0.01,0.01,0.03,0.05,0.04,0.56,0.05,0.49
5551,Movie_5551,0.04,0.01,0.0,0.01,0.01,0.03,0.01,0.0,0.01,0.0,0.05,0.04,0.01,0.06,0.01,0.01,0.01,0.02,0.01,0.0,0.02,0.01,0.03,0.0,0.02,0.09,0.02,0.06,0.01,0.01,0.0,0.03,0.09,0.06,0.02,0.02,0.01,0.01,0.0,0.03,0.04,0.01,0.01,0.0,0.01,0.01,0.03,0.35,0.13,0.18
5552,Movie_5552,0.0,0.08,0.01,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.05,0.01,0.01,0.0,0.01,0.06,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.08,0.06,0.0,0.01,0.02,0.01,0.0,0.0,0.05,0.01,0.02,0.0,0.02,0.05,0.02,0.01,0.0,0.0,0.02,0.0,0.05,0.0,0.65,0.55,0.48
5553,Movie_5553,0.01,0.01,0.03,0.03,0.0,0.01,0.02,0.0,0.01,0.04,0.04,0.02,0.01,0.09,0.0,0.01,0.01,0.01,0.01,0.05,0.02,0.04,0.04,0.01,0.04,0.02,0.07,0.02,0.03,0.0,0.01,0.02,0.0,0.02,0.02,0.01,0.01,0.0,0.01,0.03,0.04,0.0,0.03,0.01,0.03,0.05,0.02,0.68,0.94,0.14
5554,Movie_5554,0.02,0.06,0.0,0.05,0.0,0.03,0.01,0.02,0.03,0.01,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0.02,0.05,0.03,0.05,0.01,0.01,0.11,0.02,0.01,0.01,0.01,0.04,0.01,0.01,0.0,0.03,0.04,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.08,0.01,0.01,0.2,0.34,0.48
5555,Movie_5555,0.01,0.03,0.05,0.05,0.0,0.02,0.0,0.01,0.04,0.05,0.07,0.02,0.0,0.04,0.02,0.04,0.01,0.0,0.0,0.01,0.0,0.02,0.05,0.01,0.0,0.1,0.02,0.0,0.01,0.02,0.0,0.0,0.06,0.09,0.01,0.0,0.01,0.01,0.02,0.03,0.01,0.0,0.01,0.01,0.0,0.01,0.02,0.84,0.95,0.19
5556,Movie_5556,0.03,0.0,0.02,0.01,0.02,0.01,0.02,0.01,0.0,0.04,0.02,0.01,0.0,0.06,0.07,0.0,0.01,0.01,0.01,0.06,0.02,0.02,0.01,0.06,0.06,0.01,0.03,0.01,0.01,0.01,0.04,0.01,0.05,0.01,0.02,0.09,0.01,0.01,0.04,0.01,0.0,0.01,0.0,0.02,0.02,0.02,0.0,0.49,0.98,0.06
5557,Movie_5557,0.02,0.02,0.01,0.0,0.03,0.03,0.04,0.02,0.01,0.0,0.07,0.05,0.03,0.01,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.02,0.02,0.01,0.03,0.02,0.01,0.0,0.03,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.01,0.01,0.04,0.03,0.11,0.0,0.05,0.02,0.09,0.53,0.09,1.0
5558,Movie_5558,0.04,0.05,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.0,0.01,0.07,0.01,0.0,0.01,0.01,0.01,0.01,0.06,0.02,0.06,0.0,0.01,0.04,0.01,0.01,0.07,0.01,0.07,0.01,0.0,0.01,0.02,0.0,0.02,0.01,0.01,0.04,0.02,0.02,0.03,0.02,0.03,0.49,0.05,0.67
5559,Movie_5559,0.04,0.03,0.02,0.02,0.03,0.01,0.01,0.0,0.05,0.01,0.02,0.0,0.05,0.0,0.04,0.02,0.0,0.01,0.01,0.02,0.01,0.01,0.07,0.06,0.02,0.04,0.01,0.04,0.01,0.02,0.0,0.05,0.0,0.02,0.05,0.01,0.02,0.01,0.0,0.08,0.01,0.0,0.01,0.0,0.02,0.01,0.0,0.48,0.57,0.98
5560,Movie_5560,0.02,0.03,0.02,0.0,0.06,0.05,0.01,0.04,0.05,0.0,0.06,0.0,0.02,0.02,0.02,0.04,0.0,0.05,0.01,0.0,0.02,0.0,0.01,0.06,0.03,0.01,0.02,0.01,0.02,0.0,0.04,0.01,0.03,0.0,0.02,0.01,0.01,0.02,0.03,0.0,0.01,0.04,0.02,0.02,0.02,0.01,0.02,0.35,0.63,0.36
5561,Movie_5561,0.0,0.03,0.04,0.0,0.03,0.02,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.0,0.1,0.0,0.03,0.0,0.03,0.02,0.02,0.03,0.01,0.0,0.07,0.07,0.04,0.01,0.01,0.01,0.0,0.03,0.01,0.02,0.02,0.0,0.1,0.06,0.02,0.01,0.03,0.0,0.01,0.01,0.02,0.0,0.59,0.39,0.64
5562,Movie_5562,0.05,0.06,0.01,0.04,0.13,0.03,0.0,0.02,0.04,0.02,0.0,0.01,0.03,0.01,0.04,0.02,0.02,0.02,0.02,0.01,0.01,0.0,0.01,0.04,0.01,0.05,0.01,0.0,0.01,0.03,0.01,0.01,0.0,0.02,0.0,0.06,0.01,0.05,0.04,0.04,0.0,0.01,0.0,0.01,0.01,0.0,0.03,0.57,0.99,0.94
5563,Movie_5563,0.01,0.01,0.01,0.0,0.01,0.01,0.04,0.1,0.01,0.02,0.03,0.01,0.07,0.02,0.03,0.06,0.02,0.0,0.01,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.03,0.03,0.01,0.01,0.0,0.06,0.0,0.04,0.01,0.01,0.03,0.02,0.01,0.03,0.0,0.81,0.38,0.42
5564,Movie_5564,0.03,0.02,0.1,0.01,0.07,0.04,0.03,0.03,0.02,0.01,0.06,0.01,0.0,0.03,0.0,0.03,0.04,0.01,0.04,0.0,0.04,0.02,0.0,0.02,0.01,0.01,0.0,0.0,0.02,0.01,0.01,0.01,0.03,0.0,0.01,0.04,0.03,0.01,0.06,0.02,0.01,0.0,0.01,0.0,0.02,0.02,0.0,0.27,0.0,0.81
5565,Movie_5565,0.0,0.05,0.01,0.07,0.01,0.01,0.0,0.01,0.01,0.03,0.01,0.01,0.01,0.06,0.08,0.09,0.0,0.01,0.01,0.03,0.02,0.0,0.03,0.0,0.02,0.0,0.0,0.01,0.04,0.01,0.02,0.02,0.0,0.01,0.0,0.07,0.0,0.03,0.03,0.01,0.0,0.04,0.01,0.07,0.02,0.03,0.02,0.61,0.92,0.49
5566,Movie_5566,0.0,0.03,0.02,0.05,0.03,0.09,0.02,0.02,0.0,0.0,0.0,0.01,0.03,0.03,0.06,0.0,0.01,0.02,0.0,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.0,0.03,0.0,0.0,0.11,0.0,0.0,0.02,0.01,0.0,0.03,0.01,0.04,0.07,0.02,0.01,0.04,0.02,0.02,0.04,0.01,0.21,0.18,0.1
5567,Movie_5567,0.09,0.03,0.05,0.05,0.11,0.0,0.05,0.01,0.02,0.01,0.01,0.05,0.0,0.0,0.01,0.02,0.01,0.01,0.06,0.04,0.01,0.0,0.0,0.01,0.01,0.02,0.04,0.0,0.04,0.01,0.01,0.02,0.0,0.01,0.04,0.01,0.01,0.01,0.03,0.01,0.02,0.0,0.0,0.02,0.0,0.03,0.01,0.33,0.53,0.87
